rowid,product_id,customer_id,price,quantity,timestamp,total_sales
7377,7931,27375,591,4,2017-11-22 05:54:36,2364
7378,6666,49559,1341,5,2017-11-22 05:54:37,6705
7379,7404,6586,1327,3,2017-11-22 05:54:38,3981
7380,8502,33097,917,3,2017-11-22 05:54:39,2751
7381,8464,14680,4516,2,2017-11-22 05:54:40,9032
7382,7328,4759,903,2,2017-11-22 05:54:41,1806
7383,5985,83237,2417,3,2017-11-22 05:54:42,7251
7384,7621,71122,1880,4,2017-11-22 05:54:43,7520
7386,6993,15331,943,5,2017-11-22 05:54:45,4715
7387,7709,87058,1628,1,2017-11-22 05:54:46,1628
7388,8495,52358,4678,1,2017-11-22 05:54:47,4678
7389,7679,86738,2640,2,2017-11-22 05:54:48,5280
7390,7898,14300,3048,5,2017-11-22 05:54:49,15240
7391,5964,80739,918,2,2017-11-22 05:54:50,1836
7392,8079,51443,762,4,2017-11-22 05:54:51,3048
7393,6290,10289,3210,4,2017-11-22 05:54:52,12840
7394,8082,2661,2344,5,2017-11-22 05:54:53,11720
7395,8356,49167,4588,4,2017-11-22 05:54:54,18352
7396,7983,83979,4482,5,2017-11-22 05:54:55,22410
7397,8619,63807,4323,3,2017-11-22 05:54:56,12969
7398,6720,84636,4864,3,2017-11-22 05:54:57,14592
7400,8573,75589,4763,3,2017-11-22 05:54:59,14289
7401,7256,84358,4540,5,2017-11-22 05:55:00,22700
7402,6786,2989,3848,5,2017-11-22 05:55:01,19240
7404,6096,77679,3711,5,2017-11-22 05:55:03,18555
7406,6409,32123,2132,4,2017-11-22 05:55:05,8528
7407,8679,88664,3454,2,2017-11-22 05:55:06,6908
7408,8582,70819,4279,3,2017-11-22 05:55:07,12837
7410,7937,69859,2340,2,2017-11-22 05:55:09,4680
7411,7507,24382,3948,3,2017-11-22 05:55:10,11844
7412,6832,58477,1703,3,2017-11-22 05:55:11,5109
7413,7079,13959,2204,5,2017-11-22 05:55:12,11020
7414,8128,17224,4027,4,2017-11-22 05:55:13,16108
7415,8950,35257,2935,2,2017-11-22 05:55:14,5870
7416,7488,29720,3500,5,2017-11-22 05:55:15,17500
7417,5797,37418,2567,2,2017-11-22 05:55:16,5134
7418,8966,2902,1730,4,2017-11-22 05:55:17,6920
7419,8561,82653,421,4,2017-11-22 05:55:18,1684
7420,7606,33849,3419,3,2017-11-22 05:55:19,10257
7421,6528,60994,4660,3,2017-11-22 05:55:20,13980
7422,8341,6185,2860,5,2017-11-22 05:55:21,14300
7423,8818,87853,1065,1,2017-11-22 05:55:22,1065
7424,7784,27498,3115,3,2017-11-22 05:55:23,9345
7425,8482,76783,3582,1,2017-11-22 05:55:24,3582
7426,6316,76781,4662,3,2017-11-22 05:55:25,13986
7427,8537,63684,1618,1,2017-11-22 05:55:26,1618
7428,6002,14469,3047,3,2017-11-22 05:55:27,9141
7429,8191,13622,2834,1,2017-11-22 05:55:28,2834
7430,8449,20895,1719,4,2017-11-22 05:55:29,6876
7432,8842,27146,4946,2,2017-11-22 05:55:31,9892
7433,7668,84715,2675,5,2017-11-22 05:55:32,13375
7434,7444,56920,1638,4,2017-11-22 05:55:33,6552
7435,5910,54484,1769,2,2017-11-22 05:55:34,3538
7436,8037,73887,1704,4,2017-11-22 05:55:35,6816
7437,7457,37368,1674,3,2017-11-22 05:55:36,5022
7438,6714,48215,1815,4,2017-11-22 05:55:37,7260
7439,6272,80147,3254,3,2017-11-22 05:55:38,9762
7441,6029,10344,4323,2,2017-11-22 05:55:40,8646
7442,7996,6041,927,2,2017-11-22 05:55:41,1854
7443,6068,16314,2071,4,2017-11-22 05:55:42,8284
7444,8327,46757,1892,1,2017-11-22 05:55:43,1892
7445,8509,19621,3791,2,2017-11-22 05:55:44,7582
7446,5939,56632,3780,2,2017-11-22 05:55:45,7560
7447,5744,61697,1925,3,2017-11-22 05:55:46,5775
7448,8556,20999,410,3,2017-11-22 05:55:47,1230
7449,6611,49622,971,4,2017-11-22 05:55:48,3884
7450,7660,22091,2167,5,2017-11-22 05:55:49,10835
7451,6703,83987,4189,3,2017-11-22 05:55:50,12567
7452,8678,81463,3628,5,2017-11-22 05:55:51,18140
7453,8469,640,4288,1,2017-11-22 05:55:52,4288
7454,8590,86159,4456,3,2017-11-22 05:55:53,13368
7455,7505,50327,3577,1,2017-11-22 05:55:54,3577
7456,6306,2501,938,3,2017-11-22 05:55:55,2814
7457,8251,15327,3772,3,2017-11-22 05:55:56,11316
7458,5678,14653,4796,2,2017-11-22 05:55:57,9592
7459,7745,12173,2571,3,2017-11-22 05:55:58,7713
7460,6206,26936,4895,3,2017-11-22 05:55:59,14685
7461,7643,72653,1943,3,2017-11-22 05:56:00,5829
7462,8952,23456,2363,2,2017-11-22 05:56:01,4726
7463,7960,85803,2078,3,2017-11-22 05:56:02,6234
7465,6739,15650,1246,4,2017-11-22 05:56:04,4984
7466,7719,3575,1636,1,2017-11-22 05:56:05,1636
7467,7852,36004,3612,1,2017-11-22 05:56:06,3612
7468,8303,4922,4297,1,2017-11-22 05:56:07,4297
7469,6536,52681,4637,2,2017-11-22 05:56:08,9274
7470,7242,14825,255,5,2017-11-22 05:56:09,1275
7471,6292,8799,3433,2,2017-11-22 05:56:10,6866
7472,7170,68406,2050,2,2017-11-22 05:56:11,4100
7474,7122,77954,4230,4,2017-11-22 05:56:13,16920
7475,6842,50617,2831,3,2017-11-22 05:56:14,8493
7476,8052,52063,685,4,2017-11-22 05:56:15,2740
7477,7254,27451,4702,1,2017-11-22 05:56:16,4702
7478,8067,22947,1773,5,2017-11-22 05:56:17,8865
7479,8774,84691,2117,3,2017-11-22 05:56:18,6351
7481,6354,27251,896,2,2017-11-22 05:56:20,1792
7482,6235,47779,3132,4,2017-11-22 05:56:21,12528
7483,8725,15752,2917,2,2017-11-22 05:56:22,5834
7484,7915,32184,1328,3,2017-11-22 05:56:23,3984
7485,7599,76116,3150,4,2017-11-22 05:56:24,12600
7486,8883,36420,2982,4,2017-11-22 05:56:25,11928
7487,6992,56974,1999,1,2017-11-22 05:56:26,1999
7489,6052,6056,3796,4,2017-11-22 05:56:28,15184
7490,7917,20602,4563,5,2017-11-22 05:56:29,22815
7491,7879,5194,1100,4,2017-11-22 05:56:30,4400
7492,7082,75207,642,5,2017-11-22 05:56:31,3210
7493,8524,50507,4802,4,2017-11-22 05:56:32,19208
7494,7500,36628,2510,3,2017-11-22 05:56:33,7530
7495,7067,13462,1717,3,2017-11-22 05:56:34,5151
7496,5964,86730,918,4,2017-11-22 05:56:35,3672
7497,7354,8018,1224,2,2017-11-22 05:56:36,2448
7498,6740,15367,3182,1,2017-11-22 05:56:37,3182
7499,7152,50896,344,5,2017-11-22 05:56:38,1720
7500,5644,35848,4001,2,2017-11-22 05:56:39,8002
7502,7281,25211,2116,2,2017-11-22 05:56:41,4232
7503,7000,22722,3827,1,2017-11-22 05:56:42,3827
7504,6344,79012,2629,5,2017-11-22 05:56:43,13145
7505,5822,77927,4211,4,2017-11-22 05:56:44,16844
7507,7196,66930,4666,3,2017-11-22 05:56:46,13998
7508,6157,27100,2191,1,2017-11-22 05:56:47,2191
7509,7438,35034,2945,4,2017-11-22 05:56:48,11780
7510,7083,7087,4613,3,2017-11-22 05:56:49,13839
7511,7875,83753,3267,1,2017-11-22 05:56:50,3267
7512,5951,22933,3954,4,2017-11-22 05:56:51,15816
7513,5993,52888,2062,4,2017-11-22 05:56:52,8248
7514,6604,26608,3597,4,2017-11-22 05:56:53,14388
7515,6506,36150,1024,4,2017-11-22 05:56:54,4096
7516,8325,47541,679,2,2017-11-22 05:56:55,1358
7517,6513,73428,3493,4,2017-11-22 05:56:56,13972
7518,6926,8332,2242,2,2017-11-22 05:56:57,4484
7520,6241,85528,2604,2,2017-11-22 05:56:59,5208
7521,5831,43432,800,5,2017-11-22 05:57:00,4000
7522,6774,28619,1468,1,2017-11-22 05:57:01,1468
7523,7323,51520,1657,2,2017-11-22 05:57:02,3314
7525,7763,88420,1081,4,2017-11-22 05:57:04,4324
7528,7361,83094,2101,5,2017-11-22 05:57:07,10505
7529,7201,50704,2572,4,2017-11-22 05:57:08,10288
7530,5772,14016,3406,3,2017-11-22 05:57:09,10218
7531,6690,46616,1092,2,2017-11-22 05:57:10,2184
7532,5904,77499,1215,5,2017-11-22 05:57:11,6075
7533,5983,80064,1210,4,2017-11-22 05:57:12,4840
7534,6474,9937,1827,3,2017-11-22 05:57:13,5481
7535,6199,1426,2173,5,2017-11-22 05:57:14,10865
7536,7763,45261,1081,3,2017-11-22 05:57:15,3243
7537,8191,50788,2834,1,2017-11-22 05:57:16,2834
7539,7210,33902,2429,1,2017-11-22 05:57:18,2429
7540,7320,20327,4299,4,2017-11-22 05:57:19,17196
7543,8607,54777,781,5,2017-11-22 05:57:22,3905
7544,6833,5544,4740,3,2017-11-22 05:57:23,14220
7545,5799,29769,4624,5,2017-11-22 05:57:24,23120
7546,7000,76308,3827,1,2017-11-22 05:57:25,3827
7547,8236,16327,2008,4,2017-11-22 05:57:26,8032
7549,6684,67260,1614,3,2017-11-22 05:57:28,4842
7550,8331,39320,522,3,2017-11-22 05:57:29,1566
7551,8120,33048,2103,5,2017-11-22 05:57:30,10515
7552,5714,84102,2508,2,2017-11-22 05:57:31,5016
7553,7209,72396,1474,1,2017-11-22 05:57:32,1474
7554,7790,85759,2075,2,2017-11-22 05:57:33,4150
7555,6896,27300,544,3,2017-11-22 05:57:34,1632
7556,7489,26423,1406,5,2017-11-22 05:57:35,7030
7557,8002,19989,2593,5,2017-11-22 05:57:36,12965
7558,7183,57641,1032,4,2017-11-22 05:57:37,4128
7559,7880,61022,3536,3,2017-11-22 05:57:38,10608
7560,8418,29114,1033,5,2017-11-22 05:57:39,5165
7561,5823,89109,1047,3,2017-11-22 05:57:40,3141
7562,6807,3743,4297,3,2017-11-22 05:57:41,12891
7563,8818,7048,1065,4,2017-11-22 05:57:42,4260
7564,5643,31717,2391,2,2017-11-22 05:57:43,4782
7565,7520,70456,3564,3,2017-11-22 05:57:44,10692
7566,6427,72199,2695,5,2017-11-22 05:57:45,13475
7567,6745,22357,3517,1,2017-11-22 05:57:46,3517
7568,7962,61146,3969,3,2017-11-22 05:57:47,11907
7569,6436,49071,3024,1,2017-11-22 05:57:48,3024
7570,7225,8150,1931,2,2017-11-22 05:57:49,3862
7571,6992,64289,1999,5,2017-11-22 05:57:50,9995
7572,8445,47813,2481,2,2017-11-22 05:57:51,4962
7573,8385,63462,4587,1,2017-11-22 05:57:52,4587
7574,8120,1731,2103,1,2017-11-22 05:57:53,2103
7575,7198,55286,373,5,2017-11-22 05:57:54,1865
7576,7301,86036,1517,1,2017-11-22 05:57:55,1517
7577,7369,84471,4528,3,2017-11-22 05:57:56,13584
7578,5968,79118,4375,2,2017-11-22 05:57:57,8750
7579,8075,36951,4554,2,2017-11-22 05:57:58,9108
7580,6301,11496,2584,3,2017-11-22 05:57:59,7752
7581,7945,61251,3630,2,2017-11-22 05:58:00,7260
7582,7749,23913,499,5,2017-11-22 05:58:01,2495
7583,6142,64006,3897,3,2017-11-22 05:58:02,11691
7585,6843,46476,4496,2,2017-11-22 05:58:04,8992
7586,6240,71388,1279,5,2017-11-22 05:58:05,6395
7587,8682,26482,2348,3,2017-11-22 05:58:06,7044
7588,7596,43373,4210,1,2017-11-22 05:58:07,4210
7589,6823,12597,2489,3,2017-11-22 05:58:08,7467
7590,7681,41648,2678,3,2017-11-22 05:58:09,8034
7591,8367,75782,3221,4,2017-11-22 05:58:10,12884
7592,6486,85923,4042,3,2017-11-22 05:58:11,12126
7593,6187,3736,3464,3,2017-11-22 05:58:12,10392
7594,6625,83329,4920,1,2017-11-22 05:58:13,4920
7595,8530,87499,870,5,2017-11-22 05:58:14,4350
7598,5868,7210,3634,4,2017-11-22 05:58:17,14536
7600,7372,18080,1262,5,2017-11-22 05:58:19,6310
7601,6862,2403,2248,1,2017-11-22 05:58:20,2248
7602,5851,86973,2375,1,2017-11-22 05:58:21,2375
7603,8591,64275,1713,2,2017-11-22 05:58:22,3426
7604,7693,9108,2273,5,2017-11-22 05:58:23,11365
7605,6208,78347,2135,5,2017-11-22 05:58:24,10675
7606,8564,47822,3063,1,2017-11-22 05:58:25,3063
7607,5706,3757,3291,5,2017-11-22 05:58:26,16455
7609,8358,89036,549,2,2017-11-22 05:58:28,1098
7610,7414,23224,2368,1,2017-11-22 05:58:29,2368
7612,6695,8078,4368,1,2017-11-22 05:58:31,4368
7613,8527,40684,2729,5,2017-11-22 05:58:32,13645
7614,8186,73887,1368,2,2017-11-22 05:58:33,2736
7615,7196,63299,4666,1,2017-11-22 05:58:34,4666
7616,6837,27507,1951,3,2017-11-22 05:58:35,5853
7617,5925,39126,1170,3,2017-11-22 05:58:36,3510
7618,7113,75352,379,5,2017-11-22 05:58:37,1895
7619,8331,29745,522,3,2017-11-22 05:58:38,1566
7620,8627,82910,3862,3,2017-11-22 05:58:39,11586
7621,8490,85849,4686,4,2017-11-22 05:58:40,18744
7622,8913,23876,4189,3,2017-11-22 05:58:41,12567
7623,8325,13092,679,2,2017-11-22 05:58:42,1358
7624,7897,26337,4634,4,2017-11-22 05:58:43,18536
7626,5627,11712,3438,2,2017-11-22 05:58:45,6876
7627,5650,70057,4511,4,2017-11-22 05:58:46,18044
7628,7603,31833,2512,3,2017-11-22 05:58:47,7536
7630,6215,24503,4600,5,2017-11-22 05:58:49,23000
7631,7572,3788,1786,5,2017-11-22 05:58:50,8930
7632,7768,7697,4255,2,2017-11-22 05:58:51,8510
7633,7244,70804,2668,5,2017-11-22 05:58:52,13340
7634,5910,77794,1769,5,2017-11-22 05:58:53,8845
7636,7945,41157,3630,1,2017-11-22 05:58:55,3630
7637,6897,83119,3760,2,2017-11-22 05:58:56,7520
7638,7246,53662,1925,1,2017-11-22 05:58:57,1925
7639,7173,27724,540,2,2017-11-22 05:58:58,1080
7640,7625,76749,3527,1,2017-11-22 05:58:59,3527
7641,8372,86472,1881,1,2017-11-22 05:59:00,1881
7642,8016,42169,1535,1,2017-11-22 05:59:01,1535
7643,8205,64605,1583,4,2017-11-22 05:59:02,6332
7644,8799,83774,2398,5,2017-11-22 05:59:03,11990
7645,5710,29680,1085,1,2017-11-22 05:59:04,1085
7646,7739,43914,2531,3,2017-11-22 05:59:05,7593
7647,8317,51949,4412,5,2017-11-22 05:59:06,22060
7648,5701,80845,4401,5,2017-11-22 05:59:07,22005
7649,7506,78955,3589,1,2017-11-22 05:59:08,3589
7650,6478,73891,2809,2,2017-11-22 05:59:09,5618
7651,8679,19716,3454,4,2017-11-22 05:59:10,13816
7652,6445,9507,3805,2,2017-11-22 05:59:11,7610
7653,5693,13124,4426,5,2017-11-22 05:59:12,22130
7654,7526,47979,1883,4,2017-11-22 05:59:13,7532
7655,6860,81863,867,5,2017-11-22 05:59:14,4335
7656,5925,59649,1170,1,2017-11-22 05:59:15,1170
7657,7655,67679,1122,3,2017-11-22 05:59:16,3366
7658,7612,59610,3857,3,2017-11-22 05:59:17,11571
7659,7890,17129,1566,4,2017-11-22 05:59:18,6264
7661,5749,82361,1674,5,2017-11-22 05:59:20,8370
7662,8458,58332,4500,4,2017-11-22 05:59:21,18000
7663,8162,80343,1737,2,2017-11-22 05:59:22,3474
7664,7658,47071,1412,1,2017-11-22 05:59:23,1412
7665,5937,47969,4367,1,2017-11-22 05:59:24,4367
7666,6268,65246,2320,4,2017-11-22 05:59:25,9280
7667,5990,37166,4060,5,2017-11-22 05:59:26,20300
7668,8178,62321,2907,4,2017-11-22 05:59:27,11628
7669,8725,83667,2917,5,2017-11-22 05:59:28,14585
7670,7491,88235,3688,4,2017-11-22 05:59:29,14752
7671,7450,69979,4403,1,2017-11-22 05:59:30,4403
7672,6813,60349,3191,3,2017-11-22 05:59:31,9573
7674,7481,11930,1321,3,2017-11-22 05:59:33,3963
7675,7393,12968,3708,1,2017-11-22 05:59:34,3708
7676,5933,11853,4925,1,2017-11-22 05:59:35,4925
7677,7248,65530,4831,4,2017-11-22 05:59:36,19324
7678,8808,58718,4321,3,2017-11-22 05:59:37,12963
7679,6507,36765,2360,5,2017-11-22 05:59:38,11800
7680,7682,42858,4197,2,2017-11-22 05:59:39,8394
7681,8555,27844,4772,2,2017-11-22 05:59:40,9544
7682,8343,59442,1100,1,2017-11-22 05:59:41,1100
7683,8140,29821,1505,1,2017-11-22 05:59:42,1505
7684,8257,39133,2615,5,2017-11-22 05:59:43,13075
7685,5921,61251,2567,4,2017-11-22 05:59:44,10268
7687,7845,11685,3290,1,2017-11-22 05:59:46,3290
7688,8235,38646,3113,3,2017-11-22 05:59:47,9339
7689,7321,29255,4894,1,2017-11-22 05:59:48,4894
7690,8288,6919,4777,1,2017-11-22 05:59:49,4777
7691,7343,35358,2551,1,2017-11-22 05:59:50,2551
7692,7040,36630,2831,1,2017-11-22 05:59:51,2831
7693,8818,35813,1065,1,2017-11-22 05:59:52,1065
7694,5708,21565,2319,2,2017-11-22 05:59:53,4638
7695,6124,62713,3725,2,2017-11-22 05:59:54,7450
7696,7341,48997,2373,2,2017-11-22 05:59:55,4746
7698,7683,10617,3900,2,2017-11-22 05:59:57,7800
7699,6752,16161,4079,3,2017-11-22 05:59:58,12237
7700,7976,65328,4221,5,2017-11-22 05:59:59,21105
7701,7208,49378,1424,4,2017-11-22 06:00:00,5696
7702,6095,6692,474,4,2017-11-22 06:00:01,1896
7703,8654,5643,1736,1,2017-11-22 06:00:02,1736
7704,8538,44964,1747,3,2017-11-22 06:00:03,5241
7705,8226,23822,2275,2,2017-11-22 06:00:04,4550
7706,6235,57859,3132,2,2017-11-22 06:00:05,6264
7708,5717,69394,2822,3,2017-11-22 06:00:07,8466
7709,8282,28550,2261,2,2017-11-22 06:00:08,4522
7710,6281,87418,1467,5,2017-11-22 06:00:09,7335
7711,8872,72952,3206,3,2017-11-22 06:00:10,9618
7712,8617,84128,2518,2,2017-11-22 06:00:11,5036
7713,6583,41718,3348,1,2017-11-22 06:00:12,3348
7714,7115,31676,3987,1,2017-11-22 06:00:13,3987
7715,8236,84378,2008,5,2017-11-22 06:00:14,10040
7716,7435,66062,4159,1,2017-11-22 06:00:15,4159
7717,8912,57536,2245,1,2017-11-22 06:00:16,2245
7718,8261,46921,1384,3,2017-11-22 06:00:17,4152
7719,5753,81340,1005,4,2017-11-22 06:00:18,4020
7720,8297,47790,2532,5,2017-11-22 06:00:19,12660
7721,5844,89628,4684,4,2017-11-22 06:00:20,18736
7722,6925,30280,4725,5,2017-11-22 06:00:21,23625
7723,8512,12866,3006,2,2017-11-22 06:00:22,6012
7724,7526,2445,1883,5,2017-11-22 06:00:23,9415
7725,8001,42677,4125,4,2017-11-22 06:00:24,16500
7726,6423,15136,3064,1,2017-11-22 06:00:25,3064
7727,7077,36995,1792,4,2017-11-22 06:00:26,7168
7728,8842,17458,4946,3,2017-11-22 06:00:27,14838
7729,8477,56467,1065,3,2017-11-22 06:00:28,3195
7730,5652,85275,2902,3,2017-11-22 06:00:29,8706
7731,7945,43745,3630,4,2017-11-22 06:00:30,14520
7732,7090,15804,1136,1,2017-11-22 06:00:31,1136
7733,8500,10341,2750,2,2017-11-22 06:00:32,5500
7734,7905,37221,542,2,2017-11-22 06:00:33,1084
7735,6208,84573,2135,4,2017-11-22 06:00:34,8540
7736,6453,81444,2394,1,2017-11-22 06:00:35,2394
7738,6712,47072,4909,2,2017-11-22 06:00:37,9818
7739,6684,29793,1614,3,2017-11-22 06:00:38,4842
7740,7293,89353,1495,3,2017-11-22 06:00:39,4485
7741,6887,885,2329,1,2017-11-22 06:00:40,2329
7742,8590,33027,4456,1,2017-11-22 06:00:41,4456
7743,7700,79968,4557,3,2017-11-22 06:00:42,13671
7744,8563,28975,2780,3,2017-11-22 06:00:43,8340
7745,6622,31345,4328,5,2017-11-22 06:00:44,21640
7746,8738,13673,2717,2,2017-11-22 06:00:45,5434
7747,6381,88086,4065,4,2017-11-22 06:00:46,16260
7748,6286,39382,746,3,2017-11-22 06:00:47,2238
7749,6416,10861,214,5,2017-11-22 06:00:48,1070
7750,7093,27567,4314,1,2017-11-22 06:00:49,4314
7751,7233,65587,4293,3,2017-11-22 06:00:50,12879
7752,7793,73130,3486,5,2017-11-22 06:00:51,17430
7753,6478,85005,2809,1,2017-11-22 06:00:52,2809
7754,6897,16067,3760,1,2017-11-22 06:00:53,3760
7755,8620,84791,1772,1,2017-11-22 06:00:54,1772
7756,6227,13987,4424,2,2017-11-22 06:00:55,8848
7758,6798,88387,4793,4,2017-11-22 06:00:57,19172
7759,8293,5649,1146,4,2017-11-22 06:00:58,4584
7760,7790,5998,2075,5,2017-11-22 06:00:59,10375
7761,6481,60651,2772,5,2017-11-22 06:01:00,13860
7762,6305,14325,3478,2,2017-11-22 06:01:01,6956
7763,6147,46819,356,5,2017-11-22 06:01:02,1780
7764,8528,610,3460,3,2017-11-22 06:01:03,10380
7765,6640,42599,1022,3,2017-11-22 06:01:04,3066
7766,7266,12666,3844,3,2017-11-22 06:01:05,11532
7767,7643,30288,1943,1,2017-11-22 06:01:06,1943
7768,6544,40734,3725,3,2017-11-22 06:01:07,11175
7769,8362,52155,3810,2,2017-11-22 06:01:08,7620
7770,7702,46177,2271,1,2017-11-22 06:01:09,2271
7771,8037,30776,1704,2,2017-11-22 06:01:10,3408
7772,7036,85595,3954,2,2017-11-22 06:01:11,7908
7773,7206,74927,4486,1,2017-11-22 06:01:12,4486
7774,8421,89660,1292,5,2017-11-22 06:01:13,6460
7775,8808,10883,4321,2,2017-11-22 06:01:14,8642
7776,6014,15478,4662,4,2017-11-22 06:01:15,18648
7777,6092,39751,2800,4,2017-11-22 06:01:16,11200
7778,5985,55509,2417,1,2017-11-22 06:01:17,2417
7779,8431,72132,4232,3,2017-11-22 06:01:18,12696
7780,8346,23027,4204,4,2017-11-22 06:01:19,16816
7781,6670,31698,3755,5,2017-11-22 06:01:20,18775
7782,7244,85578,2668,2,2017-11-22 06:01:21,5336
7783,8235,935,3113,1,2017-11-22 06:01:22,3113
7784,8687,9595,3484,5,2017-11-22 06:01:23,17420
7785,8933,53126,3539,4,2017-11-22 06:01:24,14156
7786,7766,53882,3200,3,2017-11-22 06:01:25,9600
7787,8682,33202,2348,4,2017-11-22 06:01:26,9392
7788,7949,56445,4503,4,2017-11-22 06:01:27,18012
7789,8378,51018,2687,3,2017-11-22 06:01:28,8061
7790,7254,45466,4702,5,2017-11-22 06:01:29,23510
7791,6488,80890,285,4,2017-11-22 06:01:30,1140
7792,8695,40648,2012,5,2017-11-22 06:01:31,10060
7793,7440,67857,4582,3,2017-11-22 06:01:32,13746
7794,6458,19424,1619,5,2017-11-22 06:01:33,8095
7795,5645,87576,582,2,2017-11-22 06:01:34,1164
7796,6057,9746,4410,2,2017-11-22 06:01:35,8820
7797,8196,20184,4389,5,2017-11-22 06:01:36,21945
7798,6732,29339,4447,4,2017-11-22 06:01:37,17788
7799,8477,6374,1065,4,2017-11-22 06:01:38,4260
7800,6611,3623,971,2,2017-11-22 06:01:39,1942
7801,6925,89959,4725,4,2017-11-22 06:01:40,18900
7802,6501,80897,3095,2,2017-11-22 06:01:41,6190
7803,6216,11269,2882,3,2017-11-22 06:01:42,8646
7804,6176,70626,387,3,2017-11-22 06:01:43,1161
7805,8238,59164,3381,1,2017-11-22 06:01:44,3381
7806,8799,52269,2398,1,2017-11-22 06:01:45,2398
7807,7893,5327,1938,1,2017-11-22 06:01:46,1938
7808,6469,44535,3316,1,2017-11-22 06:01:47,3316
7809,7089,9092,1107,2,2017-11-22 06:01:48,2214
7810,8004,80437,4178,2,2017-11-22 06:01:49,8356
7811,8396,37815,3983,5,2017-11-22 06:01:50,19915
7812,5932,39326,4604,3,2017-11-22 06:01:51,13812
7813,7341,36469,2373,1,2017-11-22 06:01:52,2373
7814,6291,73912,2490,2,2017-11-22 06:01:53,4980
7815,6112,63543,4730,3,2017-11-22 06:01:54,14190
7816,7343,70592,2551,1,2017-11-22 06:01:55,2551
7817,6014,25296,4662,4,2017-11-22 06:01:56,18648
7818,8786,28180,4186,2,2017-11-22 06:01:57,8372
7820,7960,36778,2078,4,2017-11-22 06:01:59,8312
7821,5646,83646,3293,2,2017-11-22 06:02:00,6586
7822,7780,716,535,2,2017-11-22 06:02:01,1070
7823,8638,37764,3720,2,2017-11-22 06:02:02,7440
7824,7851,17240,1687,3,2017-11-22 06:02:03,5061
7825,8924,32519,3157,5,2017-11-22 06:02:04,15785
7826,8482,6057,3582,4,2017-11-22 06:02:05,14328
7827,7836,77514,2939,5,2017-11-22 06:02:06,14695
7828,8749,11633,3746,2,2017-11-22 06:02:07,7492
7829,8201,40578,3794,1,2017-11-22 06:02:08,3794
7830,6775,73031,1934,4,2017-11-22 06:02:09,7736
7831,5724,54473,4878,3,2017-11-22 06:02:10,14634
7832,8609,20969,3896,5,2017-11-22 06:02:11,19480
7833,8626,10445,1068,4,2017-11-22 06:02:12,4272
7834,6165,86312,3546,4,2017-11-22 06:02:13,14184
7835,8907,5489,3395,5,2017-11-22 06:02:14,16975
7836,6305,45250,3478,3,2017-11-22 06:02:15,10434
7837,6427,33959,2695,1,2017-11-22 06:02:16,2695
7838,7441,59883,4427,1,2017-11-22 06:02:17,4427
7839,6236,82144,4313,3,2017-11-22 06:02:18,12939
7840,6044,28745,4563,2,2017-11-22 06:02:19,9126
7842,6793,3787,2352,4,2017-11-22 06:02:21,9408
7843,6628,81569,2358,1,2017-11-22 06:02:22,2358
7844,7593,19520,3390,3,2017-11-22 06:02:23,10170
7845,8251,84932,3772,4,2017-11-22 06:02:24,15088
7846,7306,67709,1926,3,2017-11-22 06:02:25,5778
7847,6235,54839,3132,3,2017-11-22 06:02:26,9396
7848,7235,21662,2940,3,2017-11-22 06:02:27,8820
7849,7024,72230,2685,5,2017-11-22 06:02:28,13425
7850,7061,44517,3421,4,2017-11-22 06:02:29,13684
7851,6073,88515,2311,2,2017-11-22 06:02:30,4622
7852,8731,23941,1301,2,2017-11-22 06:02:31,2602
7853,8612,55727,2929,3,2017-11-22 06:02:32,8787
7854,8766,60974,1661,1,2017-11-22 06:02:33,1661
7855,8841,22955,1212,5,2017-11-22 06:02:34,6060
7856,6375,63695,3353,3,2017-11-22 06:02:35,10059
7857,6504,32185,1506,1,2017-11-22 06:02:36,1506
7859,8089,66062,3980,2,2017-11-22 06:02:38,7960
7860,6620,54057,1535,3,2017-11-22 06:02:39,4605
7862,8419,4533,3084,5,2017-11-22 06:02:41,15420
7863,8706,25222,385,5,2017-11-22 06:02:42,1925
7864,5926,69192,1229,5,2017-11-22 06:02:43,6145
7865,7450,50238,4403,3,2017-11-22 06:02:44,13209
7866,8404,10442,1610,1,2017-11-22 06:02:45,1610
7867,7729,61559,804,2,2017-11-22 06:02:46,1608
7868,6397,58791,3101,4,2017-11-22 06:02:47,12404
7869,8503,76741,3280,4,2017-11-22 06:02:48,13120
7870,7113,64126,379,3,2017-11-22 06:02:49,1137
7871,8841,34364,1212,5,2017-11-22 06:02:50,6060
7872,8311,14310,1998,2,2017-11-22 06:02:51,3996
7873,7037,62058,254,5,2017-11-22 06:02:52,1270
7874,7561,28433,946,2,2017-11-22 06:02:53,1892
7876,8115,23680,288,5,2017-11-22 06:02:55,1440
7878,8195,39332,4779,2,2017-11-22 06:02:57,9558
7879,6362,80236,1836,5,2017-11-22 06:02:58,9180
7880,5829,81572,3044,2,2017-11-22 06:02:59,6088
7881,6008,75652,927,3,2017-11-22 06:03:00,2781
7882,7734,7803,2436,1,2017-11-22 06:03:01,2436
7883,6809,24995,1191,4,2017-11-22 06:03:02,4764
7884,8665,45841,1945,4,2017-11-22 06:03:03,7780
7885,6968,7915,1175,1,2017-11-22 06:03:04,1175
7886,7937,19273,2340,5,2017-11-22 06:03:05,11700
